user_id,signup_date,country,region,plan_type,signup_channel,age_group,subscription_duration_days,total_payments,total_watch_time,avg_watch_time_per_session,days_since_last_activity,support_ticket_count,failed_payment_ratio,subscription_duration_months,payment_per_month,watch_time_per_day
100401,2026-02-05,India,East,Standard,Tablet,18-25,352,50.38,3581,202,11,5,0.05,11.733333333333333,4.29375,10.173295454545455
100402,2026-02-06,Germany,North,Premium,Web,18-25,181,303.98,76118,1092,41,8,0.47,6.033333333333333,50.383425414364645,420.5414364640884
100403,2026-02-07,USA,North,Basic,Web,36-45,34,247.97,52638,1690,49,9,0.4,1.1333333333333333,218.79705882352943,1548.1764705882354
100404,2026-02-08,Germany,North,Standard,Web,46-55,224,277.5,9418,868,38,0,0.09,7.466666666666667,37.16517857142857,42.044642857142854
100405,2026-02-09,Canada,South,Premium,Tablet,18-25,312,463.84,94627,1224,6,4,0.36,10.4,44.599999999999994,303.2916666666667
100406,2026-02-10,Germany,North,Premium,Web,18-25,142,436.94,30113,1321,10,8,0.19,4.733333333333333,92.3112676056338,212.06338028169014
100407,2026-02-11,USA,East,Standard,Web,26-35,300,394.69,85363,912,35,8,0.2,10.0,39.469,284.54333333333335
100408,2026-02-12,Canada,North,Basic,Web,36-45,192,144.11,64044,325,51,0,0.39,6.4,22.517187500000002,333.5625
100409,2026-02-13,Germany,East,Standard,Web,18-25,134,456.79,80955,1042,30,7,0.48,4.466666666666667,102.26641791044776,604.1417910447761
100410,2026-02-14,Canada,West,Premium,Web,26-35,210,57.78,62030,562,32,0,0.06,7.0,8.254285714285714,295.3809523809524
100411,2026-02-15,UK,South,Standard,Web,55+,73,428.13,12814,336,12,7,0.21,2.433333333333333,175.94383561643838,175.53424657534248
100412,2026-02-16,UK,West,Basic,Tablet,18-25,311,170.8,11024,1149,17,0,0.24,10.366666666666667,16.475884244372992,35.446945337620576
100413,2026-02-17,Germany,West,Premium,Web,18-25,204,36.35,64288,1244,40,4,0.19,6.8,5.345588235294118,315.1372549019608
100414,2026-02-18,Canada,East,Standard,Mobile,26-35,191,337.98,58836,605,57,7,0.18,6.366666666666666,53.085863874345556,308.0418848167539
100415,2026-02-19,USA,West,Basic,Web,36-45,169,123.33,8435,1305,55,5,0.03,5.633333333333334,21.892899408284023,49.9112426035503
100416,2026-02-20,Germany,East,Premium,Web,18-25,161,129.35,68084,1834,23,8,0.34,5.366666666666666,24.10248447204969,422.88198757763973
100417,2026-02-21,UK,North,Basic,Tablet,55+,116,159.96,71601,913,8,0,0.22,3.8666666666666667,41.36896551724138,617.25
100418,2026-02-22,UK,North,Premium,Tablet,18-25,205,41.21,89416,866,30,8,0.1,6.833333333333333,6.030731707317074,436.1756097560976
100419,2026-02-23,Germany,East,Standard,Mobile,55+,212,96.79,4407,733,54,0,0.41,7.066666666666666,13.696698113207548,20.787735849056602
100420,2026-02-24,Canada,North,Basic,Mobile,46-55,158,12.52,99943,1666,40,9,0.4,5.266666666666667,2.3772151898734175,632.5506329113924
100421,2026-02-25,UK,South,Premium,Tablet,46-55,275,228.25,33940,1438,9,9,0.24,9.166666666666666,24.900000000000002,123.41818181818182
100422,2026-02-26,Canada,West,Basic,Tablet,55+,118,51.29,6666,1090,59,2,0.15,3.933333333333333,13.039830508474576,56.49152542372882
100423,2026-02-27,UK,South,Basic,Web,36-45,95,344.5,38122,1920,1,0,0.32,3.1666666666666665,108.78947368421053,401.2842105263158
100424,2026-02-28,UK,West,Standard,Tablet,18-25,187,125.46,26092,717,37,2,0.14,6.233333333333333,20.127272727272725,139.52941176470588
100425,2026-03-01,India,North,Basic,Mobile,18-25,178,472.35,76645,1859,14,1,0.12,5.933333333333334,79.60955056179775,430.58988764044943
100426,2026-03-02,UK,South,Premium,Web,46-55,145,436.91,27505,372,2,1,0.37,4.833333333333333,90.39517241379312,189.68965517241378
100427,2026-03-03,USA,North,Premium,Mobile,55+,243,151.83,37713,331,42,8,0.02,8.1,18.744444444444447,155.19753086419752
100428,2026-03-04,Germany,West,Premium,Web,18-25,323,393.78,55387,1543,30,7,0.05,10.766666666666667,36.57399380804953,171.4767801857585
100429,2026-03-05,Germany,East,Premium,Tablet,18-25,282,403.59,44169,867,5,0,0.0,9.4,42.93510638297872,156.62765957446808
100430,2026-03-06,Canada,East,Standard,Mobile,36-45,172,493.42,74282,1565,2,3,0.08,5.733333333333333,86.06162790697675,431.8720930232558
100431,2026-03-07,UK,South,Basic,Web,26-35,279,302.94,78511,595,55,0,0.03,9.3,32.57419354838709,281.40143369175627
100432,2026-03-08,USA,North,Standard,Web,46-55,331,50.16,52742,1147,10,0,0.5,11.033333333333333,4.5462235649546825,159.3413897280967
100433,2026-03-09,Canada,North,Basic,Tablet,46-55,54,326.95,41522,1232,14,3,0.14,1.8,181.63888888888889,768.925925925926
100434,2026-03-10,India,South,Basic,Tablet,26-35,306,316.24,82132,1826,44,1,0.07,10.2,31.003921568627455,268.4052287581699
100435,2026-03-11,Canada,East,Basic,Tablet,18-25,99,322.79,4880,601,51,2,0.12,3.3,97.81515151515153,49.292929292929294
100436,2026-03-12,Canada,West,Standard,Mobile,36-45,142,160.5,44454,1982,27,8,0.47,4.733333333333333,33.90845070422535,313.056338028169
100437,2026-03-13,UK,South,Basic,Web,36-45,141,431.24,56711,124,9,1,0.26,4.7,91.7531914893617,402.20567375886526
100438,2026-03-14,India,West,Standard,Tablet,46-55,332,480.14,44539,1310,37,3,0.18,11.066666666666666,43.38614457831325,134.15361445783134
100439,2026-03-15,Canada,East,Premium,Mobile,36-45,120,116.68,69321,387,46,0,0.44,4.0,29.17,577.675
100440,2026-03-16,USA,North,Premium,Mobile,26-35,47,53.19,88985,1751,56,1,0.2,1.5666666666666667,33.95106382978723,1893.2978723404256
100441,2026-03-17,USA,East,Basic,Mobile,18-25,178,105.32,15799,437,49,4,0.17,5.933333333333334,17.750561797752805,88.75842696629213
100442,2026-03-18,Germany,South,Standard,Tablet,26-35,256,412.07,61102,1160,49,9,0.1,8.533333333333333,48.289453125,238.6796875
100443,2026-03-19,India,North,Premium,Tablet,55+,243,341.56,51726,1917,6,0,0.19,8.1,42.1679012345679,212.8641975308642
100444,2026-03-20,India,South,Standard,Web,46-55,180,321.66,49784,236,14,6,0.16,6.0,53.61000000000001,276.5777777777778
100445,2026-03-21,Germany,South,Standard,Web,36-45,221,206.88,44333,607,17,3,0.34,7.366666666666666,28.083257918552036,200.60180995475113
100446,2026-03-22,Canada,East,Basic,Tablet,55+,69,293.14,41828,326,17,5,0.14,2.3,127.45217391304348,606.2028985507246
100447,2026-03-23,India,South,Premium,Mobile,36-45,271,160.86,70526,419,51,7,0.29,9.033333333333333,17.80738007380074,260.24354243542433
100448,2026-03-24,USA,East,Basic,Mobile,18-25,167,243.83,55362,1963,40,5,0.03,5.566666666666666,43.801796407185634,331.50898203592817
100449,2026-03-25,USA,North,Basic,Mobile,18-25,209,398.6,54997,1015,23,1,0.1,6.966666666666667,57.21531100478469,263.14354066985646
100450,2026-03-26,UK,East,Premium,Web,18-25,229,490.81,51341,1305,1,0,0.2,7.633333333333334,64.29825327510916,224.19650655021834
100451,2026-03-27,India,North,Premium,Mobile,36-45,232,466.92,20073,1997,39,7,0.47,7.733333333333333,60.37758620689655,86.52155172413794
100452,2026-03-28,Canada,East,Standard,Web,55+,90,467.59,15549,185,19,7,0.19,3.0,155.86333333333332,172.76666666666668
100453,2026-03-29,Germany,West,Premium,Web,18-25,221,207.09,84795,1590,33,8,0.33,7.366666666666666,28.111764705882354,383.6877828054299
100454,2026-03-30,Germany,West,Standard,Mobile,55+,34,239.71,57920,1025,42,5,0.13,1.1333333333333333,211.50882352941179,1703.5294117647059
100455,2026-03-31,Canada,South,Standard,Mobile,36-45,266,355.76,86326,152,25,0,0.06,8.866666666666667,40.12330827067669,324.5338345864662
100456,2026-04-01,UK,East,Standard,Tablet,55+,210,461.87,76515,959,6,8,0.03,7.0,65.98142857142857,364.35714285714283
100457,2026-04-02,Germany,East,Premium,Tablet,36-45,340,79.58,21316,966,37,2,0.15,11.333333333333334,7.021764705882353,62.694117647058825
100458,2026-04-03,India,North,Basic,Mobile,36-45,66,159.08,27183,1358,29,5,0.08,2.2,72.30909090909091,411.8636363636364
100459,2026-04-04,UK,South,Standard,Web,46-55,85,78.23,94860,1902,41,9,0.09,2.8333333333333335,27.610588235294117,1116.0
100460,2026-04-05,India,East,Basic,Web,36-45,266,309.88,25624,1922,4,9,0.38,8.866666666666667,34.948872180451126,96.33082706766918
100461,2026-04-06,USA,South,Basic,Web,36-45,226,160.09,63515,532,10,8,0.01,7.533333333333333,21.250884955752213,281.03982300884957
100462,2026-04-07,UK,West,Premium,Web,26-35,102,169.79,86781,1619,0,2,0.28,3.4,49.938235294117646,850.7941176470588
100463,2026-04-08,Germany,East,Basic,Web,18-25,88,44.75,47705,1098,33,4,0.19,2.933333333333333,15.25568181818182,542.1022727272727
100464,2026-04-09,UK,East,Basic,Tablet,46-55,269,181.4,90326,199,55,4,0.25,8.966666666666667,20.230483271375466,335.7843866171004
100465,2026-04-10,UK,South,Premium,Mobile,46-55,31,432.62,27756,1089,0,9,0.28,1.0333333333333334,418.6645161290322,895.3548387096774
100466,2026-04-11,UK,East,Standard,Tablet,46-55,217,124.21,61390,698,18,6,0.16,7.233333333333333,17.171889400921657,282.9032258064516
100467,2026-04-12,UK,South,Basic,Web,26-35,336,350.64,69369,502,1,3,0.15,11.2,31.307142857142857,206.45535714285714
100468,2026-04-13,India,East,Premium,Web,36-45,59,318.52,71821,495,20,3,0.37,1.9666666666666666,161.9593220338983,1217.3050847457628
100469,2026-04-14,USA,North,Basic,Web,18-25,296,433.11,10589,1650,19,6,0.44,9.866666666666667,43.89628378378378,35.773648648648646
100470,2026-04-15,Canada,South,Basic,Web,55+,137,74.82,15116,514,22,8,0.1,4.566666666666666,16.383941605839414,110.33576642335767
100471,2026-04-16,UK,East,Standard,Mobile,36-45,361,489.02,74181,1038,20,3,0.05,12.033333333333333,40.6387811634349,205.48753462603878
100472,2026-04-17,Germany,West,Basic,Web,26-35,119,295.49,45786,1736,23,3,0.45,3.966666666666667,74.49327731092437,384.7563025210084
100473,2026-04-18,UK,East,Premium,Mobile,36-45,234,497.78,95686,776,3,5,0.17,7.8,63.81794871794872,408.9145299145299
100474,2026-04-19,Germany,West,Basic,Web,36-45,249,456.64,77425,562,11,5,0.28,8.3,55.016867469879514,310.9437751004016
100475,2026-04-20,India,West,Standard,Mobile,26-35,123,118.54,31286,640,21,6,0.18,4.1,28.912195121951225,254.35772357723576
100476,2026-04-21,Germany,North,Standard,Tablet,46-55,132,37.52,16994,1749,19,0,0.06,4.4,8.527272727272727,128.74242424242425
100477,2026-04-22,Canada,South,Premium,Web,46-55,252,135.26,91198,1742,17,2,0.29,8.4,16.10238095238095,361.8968253968254
100478,2026-04-23,USA,East,Standard,Mobile,18-25,215,268.51,27639,1487,0,8,0.26,7.166666666666667,37.466511627906975,128.55348837209303
100479,2026-04-24,Germany,North,Basic,Tablet,18-25,213,94.08,18205,1253,29,5,0.1,7.1,13.250704225352113,85.46948356807512
100480,2026-04-25,Germany,East,Standard,Web,46-55,191,92.06,57677,183,32,5,0.23,6.366666666666666,14.459685863874347,301.9738219895288
100481,2026-04-26,USA,West,Premium,Web,55+,276,236.67,33930,370,23,4,0.4,9.2,25.725,122.93478260869566
100482,2026-04-27,Canada,South,Standard,Web,36-45,60,26.3,74313,343,13,2,0.3,2.0,13.15,1238.55
100483,2026-04-28,UK,East,Standard,Mobile,55+,81,69.73,94851,487,35,4,0.05,2.7,25.825925925925926,1171.0
100484,2026-04-29,Germany,East,Standard,Mobile,36-45,105,213.77,93509,313,4,0,0.27,3.5,61.07714285714286,890.5619047619048
100485,2026-04-30,USA,West,Premium,Tablet,46-55,307,40.93,19316,917,10,2,0.35,10.233333333333333,3.9996742671009775,62.9185667752443
100486,2026-05-01,India,East,Standard,Mobile,18-25,69,204.41,28304,1289,23,3,0.4,2.3,88.87391304347827,410.2028985507246
100487,2026-05-02,USA,East,Standard,Mobile,18-25,130,242.26,97058,1914,59,4,0.31,4.333333333333333,55.90615384615385,746.6
100488,2026-05-03,India,West,Basic,Web,55+,140,231.12,88876,158,30,9,0.08,4.666666666666667,49.52571428571429,634.8285714285714
100489,2026-05-04,Canada,North,Premium,Web,18-25,350,435.9,86366,1725,54,8,0.36,11.666666666666666,37.362857142857145,246.76
100490,2026-05-05,UK,West,Standard,Web,46-55,278,269.73,14403,982,12,3,0.34,9.266666666666667,29.107553956834533,51.80935251798561
100491,2026-05-06,USA,North,Premium,Web,55+,220,239.31,81052,942,15,2,0.01,7.333333333333333,32.63318181818182,368.41818181818184
100492,2026-05-07,Germany,South,Standard,Web,36-45,211,211.25,85627,1023,23,9,0.21,7.033333333333333,30.035545023696685,405.81516587677726
100493,2026-05-08,Canada,North,Standard,Web,18-25,364,410.64,74495,1627,12,0,0.17,12.133333333333333,33.84395604395604,204.6565934065934
100494,2026-05-09,USA,North,Standard,Web,26-35,238,448.58,32932,1829,23,9,0.33,7.933333333333334,56.5436974789916,138.36974789915968
100495,2026-05-10,Germany,South,Basic,Tablet,18-25,51,428.09,97090,222,53,5,0.11,1.7,251.81764705882352,1903.7254901960785
100496,2026-05-11,USA,North,Basic,Tablet,36-45,195,340.04,37701,1771,25,6,0.3,6.5,52.31384615384616,193.33846153846153
100497,2026-05-12,India,West,Basic,Tablet,55+,128,77.31,4385,1536,1,9,0.46,4.266666666666667,18.11953125,34.2578125
100498,2026-05-13,USA,North,Premium,Tablet,36-45,237,145.67,58241,1262,15,7,0.4,7.9,18.43924050632911,245.74261603375527
100499,2026-05-14,USA,South,Premium,Web,26-35,37,32.57,11367,1352,37,0,0.46,1.2333333333333334,26.408108108108106,307.2162162162162
100500,2026-05-15,USA,West,Basic,Tablet,46-55,219,466.1,66030,1397,45,3,0.49,7.3,63.849315068493155,301.5068493150685
100501,2026-05-16,Canada,South,Premium,Web,18-25,204,333.79,47505,538,0,4,0.01,6.8,49.08676470588236,232.86764705882354
100502,2026-05-17,USA,South,Standard,Tablet,55+,302,375.72,34332,1121,48,1,0.31,10.066666666666666,37.32317880794702,113.68211920529801
100503,2026-05-18,Germany,East,Standard,Mobile,46-55,46,162.67,86178,661,10,0,0.21,1.5333333333333334,106.08913043478259,1873.4347826086957
100504,2026-05-19,India,East,Standard,Tablet,36-45,119,424.37,77325,217,50,7,0.43,3.966666666666667,106.98403361344538,649.7899159663865
100505,2026-05-20,India,South,Basic,Tablet,55+,170,137.21,36268,1837,34,5,0.13,5.666666666666667,24.213529411764707,213.34117647058824
100506,2026-05-21,USA,South,Premium,Web,46-55,174,10.81,87486,1004,42,4,0.49,5.8,1.863793103448276,502.7931034482759
100507,2026-05-22,Canada,South,Basic,Tablet,55+,195,194.44,26563,1606,28,8,0.31,6.5,29.913846153846155,136.22051282051282
100508,2026-05-23,Canada,East,Premium,Mobile,26-35,107,289.67,37404,494,36,1,0.4,3.566666666666667,81.21588785046728,349.5700934579439
100509,2026-05-24,Germany,East,Standard,Web,26-35,291,244.57,56182,1826,16,9,0.04,9.7,25.21340206185567,193.06529209621993
100510,2026-05-25,USA,North,Basic,Web,18-25,192,432.42,33991,975,57,7,0.09,6.4,67.565625,177.03645833333334
100511,2026-05-26,India,North,Premium,Tablet,18-25,43,61.65,48663,1583,53,9,0.38,1.4333333333333333,43.01162790697674,1131.6976744186047
100512,2026-05-27,Canada,South,Premium,Web,26-35,268,281.37,66886,1958,38,8,0.01,8.933333333333334,31.496641791044777,249.57462686567163
100513,2026-05-28,USA,West,Standard,Web,55+,101,261.36,84848,1816,41,0,0.41,3.3666666666666667,77.63168316831684,840.0792079207921
100514,2026-05-29,Canada,West,Basic,Web,26-35,172,147.88,25127,1034,27,6,0.01,5.733333333333333,25.793023255813953,146.0872093023256
100515,2026-05-30,Canada,East,Basic,Web,18-25,339,412.89,58692,1201,28,7,0.33,11.3,36.53893805309734,173.13274336283186
100516,2026-05-31,India,East,Basic,Web,26-35,312,378.9,95389,1051,42,2,0.18,10.4,36.43269230769231,305.73397435897436
100517,2026-06-01,UK,East,Standard,Web,26-35,298,369.1,38500,1535,2,3,0.31,9.933333333333334,37.15771812080537,129.19463087248323
100518,2026-06-02,Germany,South,Basic,Mobile,55+,270,439.33,34785,174,51,2,0.35,9.0,48.81444444444444,128.83333333333334
100519,2026-06-03,Germany,West,Standard,Tablet,46-55,274,364.16,85146,394,9,6,0.17,9.133333333333333,39.87153284671533,310.75182481751824
100520,2026-06-04,India,North,Standard,Mobile,18-25,192,123.6,90126,1916,58,8,0.05,6.4,19.312499999999996,469.40625
100521,2026-06-05,Canada,South,Standard,Web,55+,89,355.73,95979,120,41,2,0.03,2.966666666666667,119.90898876404495,1078.4157303370787
100522,2026-06-06,USA,North,Premium,Web,26-35,35,160.77,48997,1294,13,5,0.29,1.1666666666666667,137.80285714285714,1399.9142857142858
100523,2026-06-07,Canada,North,Basic,Tablet,26-35,226,128.67,8170,1138,11,7,0.26,7.533333333333333,17.080088495575218,36.150442477876105
100524,2026-06-08,India,South,Basic,Mobile,46-55,87,45.77,14303,1334,46,5,0.37,2.9,15.782758620689657,164.4022988505747
100525,2026-06-09,Germany,North,Standard,Tablet,18-25,334,374.57,72743,659,41,1,0.25,11.133333333333333,33.644011976047906,217.79341317365268
100526,2026-06-10,Canada,West,Standard,Mobile,18-25,246,358.39,78852,1209,29,6,0.21,8.2,43.706097560975614,320.5365853658537
100527,2026-06-11,Germany,North,Basic,Web,36-45,55,124.9,36187,1272,31,1,0.2,1.8333333333333333,68.12727272727274,657.9454545454546
100528,2026-06-12,USA,West,Standard,Tablet,18-25,332,377.2,66034,1823,31,1,0.01,11.066666666666666,34.08433734939759,198.8975903614458
100529,2026-06-13,Germany,West,Basic,Tablet,46-55,34,459.74,72776,471,41,1,0.17,1.1333333333333333,405.6529411764706,2140.470588235294
100530,2026-06-14,Germany,West,Premium,Web,36-45,49,62.93,2893,1603,31,0,0.49,1.6333333333333333,38.52857142857143,59.04081632653061
100531,2026-06-15,UK,East,Standard,Tablet,36-45,227,123.99,14753,917,25,0,0.44,7.566666666666666,16.3863436123348,64.99118942731278
100532,2026-06-16,UK,North,Basic,Mobile,26-35,88,377.63,39090,1274,50,6,0.16,2.933333333333333,128.7375,444.20454545454544
100533,2026-06-17,UK,South,Standard,Mobile,26-35,271,144.51,65922,1264,0,4,0.29,9.033333333333333,15.997416974169742,243.25461254612546
100534,2026-06-18,Germany,South,Basic,Mobile,18-25,175,316.09,77768,1192,55,2,0.42,5.833333333333333,54.18685714285714,444.3885714285714
100535,2026-06-19,India,North,Basic,Mobile,36-45,302,49.77,60412,1383,57,0,0.22,10.066666666666666,4.944039735099338,200.03973509933775
100536,2026-06-20,Germany,East,Standard,Web,26-35,278,231.58,57030,945,41,9,0.01,9.266666666666667,24.99064748201439,205.14388489208633
100537,2026-06-21,India,East,Premium,Tablet,46-55,43,372.15,18509,620,1,5,0.04,1.4333333333333333,259.6395348837209,430.4418604651163
100538,2026-06-22,India,West,Basic,Mobile,26-35,42,346.39,69653,1756,16,0,0.26,1.4,247.42142857142858,1658.404761904762
100539,2026-06-23,UK,North,Basic,Web,26-35,73,409.39,37929,470,29,8,0.48,2.433333333333333,168.24246575342465,519.5753424657535
100540,2026-06-24,Canada,North,Basic,Tablet,36-45,48,439.95,49291,1542,55,1,0.35,1.6,274.96875,1026.8958333333333
100541,2026-06-25,USA,South,Premium,Tablet,36-45,92,388.86,5042,200,38,0,0.04,3.066666666666667,126.80217391304348,54.80434782608695
100542,2026-06-26,UK,North,Premium,Web,55+,268,339.08,63574,760,6,6,0.09,8.933333333333334,37.95671641791044,237.21641791044777
100543,2026-06-27,UK,East,Standard,Web,46-55,129,25.54,38201,1781,51,5,0.39,4.3,5.93953488372093,296.13178294573646
100544,2026-06-28,Canada,North,Premium,Mobile,36-45,192,272.13,93282,1988,26,5,0.42,6.4,42.520312499999996,485.84375
100545,2026-06-29,USA,South,Standard,Tablet,18-25,151,28.47,15016,1067,8,4,0.31,5.033333333333333,5.656291390728477,99.44370860927152
100546,2026-06-30,Germany,West,Standard,Tablet,46-55,73,405.95,26022,342,21,3,0.32,2.433333333333333,166.8287671232877,356.4657534246575
100547,2026-07-01,Germany,South,Premium,Web,46-55,346,167.16,28938,852,33,3,0.01,11.533333333333333,14.49364161849711,83.63583815028902
100548,2026-07-02,UK,South,Standard,Tablet,36-45,174,285.59,44678,611,45,2,0.41,5.8,49.23965517241379,256.7701149425287
100549,2026-07-03,USA,West,Premium,Mobile,46-55,356,146.93,62720,948,48,9,0.39,11.866666666666667,12.381741573033707,176.17977528089887
100550,2026-07-04,UK,South,Standard,Tablet,36-45,79,393.43,57805,654,0,7,0.13,2.6333333333333333,149.40379746835444,731.7088607594936
100551,2026-07-05,India,South,Premium,Web,26-35,94,444.39,75323,1218,8,6,0.35,3.1333333333333333,141.82659574468084,801.3085106382979
100552,2026-07-06,UK,North,Premium,Web,55+,317,205.33,2986,325,19,8,0.11,10.566666666666666,19.431861198738172,9.419558359621451
100553,2026-07-07,UK,North,Standard,Mobile,26-35,193,432.83,77478,1641,52,0,0.02,6.433333333333334,67.27927461139896,401.440414507772
100554,2026-07-08,Germany,West,Basic,Mobile,36-45,170,140.87,83994,313,18,6,0.1,5.666666666666667,24.859411764705882,494.08235294117645
100555,2026-07-09,Germany,North,Standard,Tablet,36-45,343,271.98,13161,817,35,9,0.09,11.433333333333334,23.788338192419825,38.370262390670554
100556,2026-07-10,Germany,North,Premium,Tablet,26-35,157,430.79,21689,166,59,3,0.17,5.233333333333333,82.31656050955414,138.1464968152866
100557,2026-07-11,India,South,Basic,Web,18-25,268,169.68,95699,495,39,6,0.21,8.933333333333334,18.99402985074627,357.0858208955224
100558,2026-07-12,Germany,East,Standard,Mobile,18-25,353,477.48,61924,711,44,0,0.25,11.766666666666667,40.579036827195466,175.42209631728045
100559,2026-07-13,USA,North,Standard,Mobile,18-25,325,69.72,75308,1135,3,4,0.24,10.833333333333334,6.435692307692308,231.71692307692308
100560,2026-07-14,Canada,East,Standard,Mobile,36-45,216,18.95,64745,1360,8,2,0.14,7.2,2.631944444444444,299.7453703703704
100561,2026-07-15,USA,North,Basic,Tablet,46-55,237,453.03,2211,1957,40,4,0.01,7.9,57.34556962025316,9.329113924050633
100562,2026-07-16,USA,North,Premium,Mobile,36-45,249,43.64,1229,869,21,3,0.3,8.3,5.257831325301204,4.93574297188755
100563,2026-07-17,Germany,West,Standard,Web,46-55,219,496.03,49542,1522,17,1,0.2,7.3,67.94931506849315,226.21917808219177
100564,2026-07-18,Canada,West,Standard,Web,26-35,313,476.18,15345,506,11,3,0.15,10.433333333333334,45.64025559105431,49.02555910543131
100565,2026-07-19,Canada,West,Standard,Tablet,55+,266,77.14,32819,1024,41,2,0.43,8.866666666666667,8.7,123.3796992481203
100566,2026-07-20,Canada,East,Standard,Tablet,46-55,223,273.42,48779,1972,42,0,0.37,7.433333333333334,36.78295964125561,218.73991031390133
100567,2026-07-21,India,South,Standard,Mobile,18-25,316,100.61,83421,1603,38,9,0.43,10.533333333333333,9.551582278481012,263.99050632911394
100568,2026-07-22,Germany,North,Premium,Tablet,36-45,288,219.8,93244,746,8,7,0.25,9.6,22.895833333333336,323.7638888888889
100569,2026-07-23,Canada,North,Premium,Web,26-35,275,40.1,66584,321,5,4,0.07,9.166666666666666,4.374545454545455,242.12363636363636
100570,2026-07-24,India,North,Standard,Mobile,18-25,165,119.72,20950,1279,18,3,0.35,5.5,21.767272727272726,126.96969696969697
100571,2026-07-25,UK,East,Basic,Web,26-35,309,188.0,16173,753,47,9,0.1,10.3,18.25242718446602,52.33980582524272
100572,2026-07-26,UK,West,Premium,Mobile,55+,300,224.94,59032,527,46,4,0.22,10.0,22.494,196.77333333333334
100573,2026-07-27,India,South,Basic,Tablet,36-45,200,488.97,29036,1281,6,3,0.03,6.666666666666667,73.3455,145.18
100574,2026-07-28,India,East,Premium,Mobile,36-45,188,405.85,72356,1076,15,2,0.41,6.266666666666667,64.76329787234043,384.8723404255319
100575,2026-07-29,Germany,West,Standard,Mobile,55+,230,371.33,15292,1539,4,4,0.06,7.666666666666667,48.434347826086956,66.48695652173913
100576,2026-07-30,Germany,East,Premium,Web,36-45,74,273.15,4052,1105,15,3,0.45,2.466666666666667,110.73648648648647,54.75675675675676
100577,2026-07-31,UK,South,Standard,Web,46-55,293,421.6,45377,1449,0,0,0.43,9.766666666666667,43.16723549488054,154.8703071672355
100578,2026-08-01,Canada,West,Premium,Mobile,26-35,100,176.27,90317,470,50,2,0.23,3.3333333333333335,52.881,903.17
100579,2026-08-02,UK,East,Standard,Tablet,18-25,132,357.36,68838,1467,36,9,0.37,4.4,81.21818181818182,521.5
100580,2026-08-03,Canada,South,Standard,Tablet,55+,154,496.95,68819,1385,38,9,0.31,5.133333333333334,96.80844155844154,446.8766233766234
100581,2026-08-04,Canada,North,Standard,Web,46-55,342,164.17,16620,1406,18,7,0.4,11.4,14.400877192982454,48.59649122807018
100582,2026-08-05,Germany,South,Standard,Tablet,18-25,315,340.27,31461,949,53,6,0.22,10.5,32.406666666666666,99.87619047619047
100583,2026-08-06,USA,North,Basic,Web,18-25,259,423.71,21750,955,36,1,0.39,8.633333333333333,49.07837837837838,83.97683397683397
100584,2026-08-07,USA,East,Standard,Tablet,55+,175,458.75,99426,328,16,0,0.23,5.833333333333333,78.64285714285715,568.1485714285715
100585,2026-08-08,India,West,Basic,Mobile,46-55,226,361.79,89719,379,25,2,0.47,7.533333333333333,48.02522123893806,396.9867256637168
100586,2026-08-09,Germany,West,Basic,Web,18-25,250,148.97,10472,1993,21,4,0.24,8.333333333333334,17.8764,41.888
100587,2026-08-10,Canada,East,Standard,Web,18-25,89,169.88,70263,1413,7,9,0.23,2.966666666666667,57.262921348314606,789.4719101123595
100588,2026-08-11,USA,West,Basic,Mobile,46-55,127,20.17,58602,1803,32,0,0.39,4.233333333333333,4.764566929133859,461.43307086614175
100589,2026-08-12,Canada,West,Premium,Web,36-45,200,382.83,26523,1170,1,2,0.41,6.666666666666667,57.424499999999995,132.615
100590,2026-08-13,USA,North,Standard,Tablet,18-25,202,30.94,31766,1074,29,2,0.28,6.733333333333333,4.595049504950495,157.25742574257427
100591,2026-08-14,USA,East,Basic,Tablet,26-35,180,433.68,67060,1838,46,4,0.09,6.0,72.28,372.55555555555554
100592,2026-08-15,USA,South,Standard,Web,46-55,151,68.14,10079,1337,19,2,0.23,5.033333333333333,13.537748344370861,66.74834437086092
100593,2026-08-16,Germany,North,Standard,Tablet,18-25,137,94.22,9399,857,59,8,0.48,4.566666666666666,20.63211678832117,68.60583941605839
100594,2026-08-17,UK,East,Standard,Web,55+,33,243.5,61726,1147,17,0,0.38,1.1,221.36363636363635,1870.4848484848485
100595,2026-08-18,Canada,North,Basic,Mobile,26-35,122,371.56,93906,420,42,3,0.41,4.066666666666666,91.36721311475411,769.7213114754098
100596,2026-08-19,Germany,South,Premium,Web,18-25,35,78.11,17532,373,56,9,0.02,1.1666666666666667,66.95142857142856,500.9142857142857
100597,2026-08-20,Germany,South,Premium,Mobile,26-35,317,225.63,83357,655,9,9,0.23,10.566666666666666,21.352996845425867,262.9558359621451
100598,2026-08-21,Germany,East,Basic,Tablet,26-35,135,246.6,44162,943,23,3,0.32,4.5,54.8,327.1259259259259
100599,2026-08-22,Germany,South,Standard,Mobile,36-45,175,114.02,4749,1436,55,0,0.42,5.833333333333333,19.546285714285716,27.13714285714286
100600,2026-08-23,Germany,North,Basic,Tablet,26-35,300,66.62,12353,1486,3,1,0.02,10.0,6.662000000000001,41.17666666666667
100601,2026-08-24,India,South,Basic,Web,36-45,125,419.85,29477,767,36,0,0.43,4.166666666666667,100.764,235.816
