user_id,ticket_id,issue_type,created_date,resolved_date
37737,9aa39675-97b8-48d4-a357-3426becb66bf,Account,2025-06-29,2025-05-26
37737,a6a78336-5bfe-447b-bc05-7fe76b53059e,Technical,2025-10-06,2025-06-29
37737,9c9bdf4b-1e66-4eab-b915-0db47db193a6,Technical,2025-04-26,2025-08-23
23125,ec1a0c29-cf08-4073-8aa0-b92eee3c9d61,Account,2025-06-11,2025-08-30
23125,2f59f7cd-2247-4740-b5fc-0523b3f2e578,Billing,2025-06-10,2025-09-22
23125,bc153eec-6e7d-464a-8cbe-5ac5a59345bc,Streaming,2025-08-09,2025-09-06
15163,c13d69fe-6cdb-4b75-a597-612ebb867473,Account,2025-08-20,2025-07-31
20977,488656ee-c6b6-4c9e-aea6-3d1031133d8b,Account,2025-07-08,2025-08-18
39215,70ab586b-3c48-4f70-be60-feb5b90256df,Technical,2025-09-23,2025-07-04
6926,d6023b13-9495-4557-ac5d-9bee78fb5dd3,Technical,2025-09-24,2025-08-01
6926,7137d53d-2d38-47a9-8f03-238607dca432,Technical,2025-08-24,2025-06-16
35127,a80cd048-00f4-4ae1-b953-254a1d8bd742,Account,2025-09-12,2025-08-06
35127,456b2e19-9452-4a12-b6b1-7fd885d6b79f,Billing,2025-05-09,2025-07-22
13488,f456eeb4-1e7d-4bd2-bd49-260d5106b8cc,Streaming,2025-06-28,2025-10-06
13488,f52ac409-3c27-47dc-930a-c1be3c0e2135,Technical,2025-05-21,2025-10-14
20207,c5359e62-a8ee-4a3d-9912-726e0ca16a28,Technical,2025-08-03,2025-10-09
20207,4d4edfe0-5560-4407-b0f0-cd558e82bcaf,Streaming,2025-09-26,2025-09-14
40657,0f131640-4d1b-4b96-bcfe-b3f507c1036d,Billing,2025-05-12,2025-05-17
40657,f8cb1a3d-d7bd-42df-bd22-0bb79669f73a,Billing,2025-06-04,2025-06-09
23284,f6d63ea3-88a1-43a3-b5e2-a911fe89c5a9,Streaming,2025-06-12,2025-06-29
23284,3647b9dc-3136-461f-91bf-8e676ba334a9,Streaming,2025-09-28,2025-07-14
46559,c571a52e-4acc-495c-b014-d4965e74ffff,Account,2025-10-14,2025-06-22
41483,5f4fc4ad-d84c-4806-bd2b-344bb2967cbe,Account,2025-07-11,2025-10-09
41483,73d6fb95-5dbc-4382-8976-1815c4cbbc1e,Billing,2025-06-12,2025-06-25
25224,01f89f4a-738d-420f-8706-4e0ea02f738b,Account,2025-04-17,2025-05-22
25224,9cc0617e-04a8-428e-90f9-ade2c2778cf7,Technical,2025-09-01,2025-08-31
25224,e686ac2f-7e5a-4b47-9d2a-f48bd3ec3e96,Streaming,2025-08-29,2025-09-17
1115,c03958f2-bc51-4787-8732-781a69ae3f9d,Technical,2025-08-24,2025-06-12
1115,d1c21f38-803a-4ae8-a2f6-fa19f0f274da,Account,2025-07-01,2025-06-17
28539,220f7d81-aa70-41b8-b9ef-995e4aaff3ae,Technical,2025-06-29,2025-10-13
28539,6a4f9bc3-99bf-4d56-97f3-4d09920f9832,Account,2025-06-17,2025-10-06
9551,995993a2-4a02-4b99-a39a-e47e0b144a97,Billing,2025-06-24,2025-05-28
1357,4256bb62-6202-4c7f-aadd-1acc3e3b56b7,Streaming,2025-07-18,2025-10-09
18728,df669615-1963-4824-81b7-f59933570b72,Streaming,2025-07-18,2025-08-18
23528,10ae9558-5b0b-42d3-8a3e-2639365e80d5,Technical,2025-08-28,2025-05-28
23528,c5c8775f-fc5d-4e35-b7f1-0864e9699f6d,Billing,2025-07-12,2025-10-10
44766,c4de88b3-5e73-4029-b189-935459812e61,Streaming,2025-07-25,2025-05-29
44766,28cf11a0-9032-4023-a986-2095b9b6d678,Technical,2025-09-24,2025-07-18
26705,c1fae0aa-d7d3-41fc-824e-54c235d6aa2d,Account,2025-08-17,2025-10-01
26705,e6cb1e0d-607d-4a89-9c79-8d44cf1b3daf,Streaming,2025-10-08,2025-07-12
26705,a01d04c1-502a-48bf-864f-3b2a951a735d,Streaming,2025-07-23,2025-06-07
39615,9bafe2e9-8c0a-4363-a638-baf9828a99c1,Technical,2025-05-26,2025-06-22
9048,6322763f-ff89-4156-9854-1ebb7e053306,Streaming,2025-06-11,2025-07-20
9048,1e204eab-da72-44c4-9a7b-45360e2575fe,Billing,2025-09-15,2025-08-26
38673,df357ce5-8a9a-434b-a653-5dffd65ac7ae,Technical,2025-04-17,2025-09-18
38673,0e287d21-c3e3-4f5c-b40c-7322b3e187b6,Technical,2025-06-28,2025-07-18
28677,55e407f0-6627-4654-ae3c-4e98145392ea,Technical,2025-09-01,2025-10-11
14359,935f40dd-7830-4dde-b86c-66857c33759b,Streaming,2025-09-30,2025-08-22
14359,8547fb77-2c96-40c0-9a9f-6f476749ac6e,Streaming,2025-07-22,2025-08-09
14359,86c47ad1-ba79-470c-8864-cd539eaa1590,Billing,2025-07-15,2025-10-02
25968,0d506fa6-f300-4c1e-9610-573456c85856,Streaming,2025-08-20,2025-08-30
25968,f1bc495b-c724-49c9-a2fe-04bc109e7aa7,Account,2025-06-27,2025-08-18
6939,20174b8f-3de3-4994-b007-53059de21843,Billing,2025-10-14,2025-08-23
6939,e2cbab12-c486-4d62-946d-102e4250a504,Streaming,2025-08-17,2025-09-25
38316,e6a6c5e3-03cc-4cb5-83ab-b40d88da346d,Technical,2025-06-02,2025-07-15
38316,af7bd677-1316-4226-a89e-05f42f34430a,Technical,2025-07-27,2025-08-08
38316,08771b30-200e-4739-b055-cad0f5eedb9d,Technical,2025-04-17,2025-09-28
10249,c6ad6f89-18dc-4160-994b-45da8b30d61c,Account,2025-06-22,2025-05-29
10249,f0339af6-42c7-47b1-a038-63db4cb0dbc4,Technical,2025-08-04,2025-09-24
10249,f3c12206-f1d0-4f8d-a197-9592c458e93f,Technical,2025-09-16,2025-06-05
7203,fdd7d5ad-03c8-4cc4-bedf-eadc7bd7e35c,Technical,2025-04-26,2025-09-15
7203,d1410976-07bc-4f30-b099-7204af0722bf,Billing,2025-08-17,2025-05-21
30635,10908a73-fe3f-49b6-a65f-3bed706472bd,Streaming,2025-08-14,2025-07-24
17889,baa775f2-8074-493c-a399-7e661cbf1f87,Technical,2025-08-21,2025-08-07
17889,a34d9998-d3ed-4d9a-8ca8-c1751ce2dd8a,Billing,2025-06-08,2025-09-04
9470,970a0a7c-e56b-4bcf-973a-cba74826dccc,Billing,2025-09-26,2025-10-07
9470,8068e2cd-e092-4b85-afbf-8b30a178be27,Streaming,2025-05-25,2025-07-18
9470,de2463ac-7d07-4dca-8a9c-d4ba57afbb55,Account,2025-10-06,2025-09-27
34778,9f7bb88a-71eb-456e-af3b-a6ea1d25afb3,Billing,2025-08-26,2025-07-23
34778,e8e5e546-4395-4b9d-8360-2e726d09e84d,Technical,2025-09-05,2025-09-23
40215,0d1fe388-7b93-4fcf-b891-82ac0810b094,Account,2025-10-01,2025-07-09
7831,247b2d5e-3d99-4f76-9318-9d80ca5d8998,Billing,2025-10-03,2025-09-08
7831,3705ef9d-78fb-40fe-9b95-d968389a45b3,Technical,2025-06-08,2025-06-10
42310,f448ee7d-013c-4593-a53a-edeb987eed44,Technical,2025-06-15,2025-05-26
42310,5cdb342f-33dd-42b1-935a-1c3fc6ffd917,Account,2025-08-18,2025-09-30
26865,ac27d3c9-27cf-4b0b-a704-604d62def16a,Account,2025-05-21,2025-08-11
113,1ae0ac80-73c8-467c-8d6b-abf9fa15f8d0,Account,2025-07-12,2025-09-18
113,6bc1fbed-d859-4e87-b28f-f43ddd6a2c53,Account,2025-08-06,2025-08-19
46263,371ff92e-6d7a-4645-a6e2-e2a47b65cfcc,Streaming,2025-08-08,2025-10-05
46263,e4e1930e-7201-4680-bcd1-ef6c8a43d50a,Account,2025-07-31,2025-08-05
1363,1a68b44d-faab-4996-af4d-26ce1d44ec64,Account,2025-10-11,2025-06-11
1363,8c3a8284-6234-449b-9787-fa4d9d58ec41,Billing,2025-06-02,2025-07-09
18591,7728103e-5685-4afd-a1af-017d3f32a72e,Technical,2025-09-22,2025-08-18
18591,f50d31d5-bf47-4313-afa3-3621c318cf38,Technical,2025-07-27,2025-06-04
18591,6dd384d6-1bc4-44b4-8eb4-ff6d4976fd8c,Billing,2025-09-27,2025-08-11
47369,e6967120-b41d-4936-bfae-c80f5e4e9cb9,Account,2025-06-04,2025-08-08
20635,92695f18-b176-4caf-9ec7-4c494309419a,Account,2025-06-12,2025-05-21
24615,a708486d-b8fb-49f0-946c-8c1e90314197,Account,2025-08-16,2025-05-27
24615,16ab27b1-7cc9-4538-b814-22eff64aa0e4,Account,2025-05-15,2025-06-29
24615,8a8f5924-2ee2-44e2-8d1a-a53aaa6565da,Streaming,2025-04-15,2025-05-31
45509,87b234e0-6808-409a-98f5-750a7ced31a2,Billing,2025-09-18,2025-10-10
45509,13f68a95-33fa-4ee4-922e-2dfeb93fc157,Account,2025-05-12,2025-09-15
19206,5b1e7269-f487-4436-9759-7e2910fd6596,Billing,2025-07-28,2025-08-23
19206,5b5b78d3-d58a-43f0-a792-cf56723ac364,Billing,2025-07-07,2025-08-08
27377,44a0760d-50ff-4cb1-8113-d0c4ae109a3a,Billing,2025-10-10,2025-07-06
24627,257d8f0b-138b-4c15-91ec-f7114984eeb6,Streaming,2025-05-25,2025-06-13
28702,f7e58539-e3d9-458a-8e7c-9b3c58a42c96,Billing,2025-06-11,2025-07-31
28702,2c0cac9c-04cd-4f63-8b95-5fa1a0262196,Technical,2025-07-18,2025-09-10
35674,b640d106-dffb-468c-8fa8-90737bd05336,Technical,2025-04-18,2025-08-20
35674,6814a99e-b52d-43d4-875a-3a94e9d22eed,Billing,2025-04-28,2025-08-29
35674,eb2aa58c-d30a-498f-a413-bd423ccdabe0,Technical,2025-04-26,2025-09-28
45782,50610513-58e9-4c7a-abf8-dc093af3282c,Account,2025-09-07,2025-09-26
45782,7454ab3b-3751-4d87-ac4d-fe110fdd9d55,Billing,2025-05-12,2025-05-31
45782,9740f8d7-0b54-47e5-8d26-424f1117edea,Streaming,2025-08-07,2025-06-04
29853,4faf7059-b09f-4b8f-81bb-f0c6cb85859e,Billing,2025-06-07,2025-08-25
29853,2a71eb1f-15ea-4475-9452-d0ad5173511b,Technical,2025-08-28,2025-07-15
29853,7cb4badd-923e-4ac8-8825-4fc607f65082,Technical,2025-07-16,2025-06-02
2794,b579d7e4-03f3-4c14-a4b8-9dde060bff60,Technical,2025-08-17,2025-07-02
2794,26231b28-4fb7-4a3a-a725-6d0a3019e883,Streaming,2025-06-10,2025-10-05
2794,a980c83e-1430-4663-a26d-7663b48d7ac8,Streaming,2025-05-30,2025-06-19
7063,1f314c10-dd1a-4a18-834f-635fd16be27e,Billing,2025-05-10,2025-10-12
1023,dc8c7131-316a-466e-88d3-1cbc6821122e,Billing,2025-07-29,2025-09-12
1023,2c9b5594-d08b-417c-9c41-7e1f2da15328,Streaming,2025-09-14,2025-07-13
20615,4e9f9701-4f6b-4d06-84f3-2aadeddd0869,Streaming,2025-08-18,2025-08-08
20615,c0de0475-220c-4080-bf80-3f603fd29f15,Account,2025-07-11,2025-05-22
9636,87336553-fc81-4f2d-8b28-e110d364d321,Account,2025-05-04,2025-08-17
9636,a62b7bd5-57d5-4583-8ae3-b532d5caed26,Streaming,2025-08-11,2025-10-02
9636,555af97a-2b76-43bb-8089-42d95f9e60be,Account,2025-08-29,2025-08-16
34489,2c02e256-0c57-4653-b5ab-bf180105cf57,Streaming,2025-05-03,2025-07-31
24714,bb153ef1-7dca-4e17-8377-1d16cfa26854,Billing,2025-06-03,2025-05-22
37568,14bc2c0b-82bb-4438-a372-7b4d3a827b73,Streaming,2025-05-02,2025-10-11
37568,b1ac9357-80a5-4241-ba32-cb02b5eed74d,Streaming,2025-07-10,2025-08-26
13938,6583ccff-1023-45bc-963c-4eb94555c175,Billing,2025-09-01,2025-07-07
13938,7d1342dc-92ae-4710-b6bb-8e9b25a92190,Billing,2025-07-23,2025-05-27
13938,186af5d4-68f9-48d2-935f-21bfdc7ec429,Streaming,2025-08-19,2025-07-02
9,5b57808e-8d4c-49b9-a940-570ef1055e63,Billing,2025-08-07,2025-08-27
9,872d09a3-8765-4216-9fba-6d7e062bd180,Account,2025-09-01,2025-06-15
37380,1be39da9-a796-4a00-b2a6-45e458509502,Billing,2025-08-23,2025-10-09
37380,1525618b-41d6-4d9c-9a57-f1322396bf96,Account,2025-06-24,2025-06-05
35617,da58ab09-d7db-4dcc-9dfc-155f7c46f065,Account,2025-05-10,2025-08-10
35617,42afbc2f-3628-4b7b-a491-a74b3f6fe893,Streaming,2025-09-29,2025-05-29
35617,a04180fa-d428-4824-bcc7-96172fdf2cb5,Billing,2025-06-12,2025-10-12
37606,be0d9058-7b1d-4b41-90a1-b85ca7983378,Streaming,2025-07-11,2025-09-22
37606,85d2d52b-8c05-4a20-9c35-509921c4b814,Billing,2025-09-06,2025-06-13
37606,8194419d-1e60-4929-b302-b55e7987570e,Account,2025-06-24,2025-10-13
34651,235eed04-4387-418c-895b-7f539b518831,Account,2025-06-02,2025-09-21
43346,6fff298d-d152-4678-83cc-2af38cb09102,Account,2025-06-22,2025-07-20
43346,bad3f634-8efa-4e3b-b27e-36c2eba28c63,Account,2025-08-23,2025-10-14
33201,53ccc987-26e8-4a71-b229-1d4774549b15,Account,2025-07-25,2025-08-10
33201,b8fcfe48-4967-4ddf-a76e-f1d2e6d08180,Account,2025-10-05,2025-10-06
33201,c15eac17-0274-456f-907d-1c299673d029,Streaming,2025-06-30,2025-08-30
35574,d62b9858-8dd0-421e-8ecf-17de7bb30819,Technical,2025-09-28,2025-09-17
35574,1ea39a85-60fa-47cf-9ec4-e88bdbf8c7d4,Technical,2025-05-07,2025-08-13
35574,468809c4-ed3e-443c-a0b4-bb8d6b986023,Technical,2025-08-29,2025-06-23
28843,f066f2f4-bf9c-49d7-bbe1-e83991ed7681,Billing,2025-05-07,2025-06-22
28843,f44613c9-9f41-417d-8a9f-809c67115eb1,Technical,2025-07-30,2025-07-20
28843,1cdc981b-07ab-4b6a-88c0-5571189e562e,Account,2025-09-07,2025-10-10
48927,31cc7d44-37fb-4257-bf65-b52f73292cd6,Billing,2025-09-25,2025-06-20
48927,3d2089eb-bc53-40f1-9c4b-68175f83d6d4,Billing,2025-06-08,2025-07-29
22616,19ad6945-0b86-437d-893f-9e80a9731f46,Streaming,2025-10-02,2025-09-29
22616,77d2f0bf-8ea2-43e6-b36c-ceae278712aa,Technical,2025-04-16,2025-05-15
22616,b98219fa-ab74-4b00-bda9-fa51a0473833,Account,2025-05-19,2025-06-10
30917,bd711e2d-09eb-49e0-857e-f176cade3950,Technical,2025-07-12,2025-07-02
41152,8659ce64-8cda-427c-81a0-c1511ca65604,Account,2025-09-19,2025-10-09
43384,9463045a-a615-46b9-b83d-4a205f2f0166,Account,2025-09-06,2025-09-19
43384,efeccc44-0cec-4c28-a4a9-7cfd95af8702,Streaming,2025-06-20,2025-06-24
43384,55e1fb5a-5b3e-4b97-b536-dd7d66644c4f,Technical,2025-05-19,2025-08-10
10873,c8a5f7f3-0951-4f2f-ad7d-971b1a60b166,Billing,2025-07-28,2025-08-08
10873,52afd0ae-5225-4b8c-bd42-84193cd5a894,Billing,2025-06-13,2025-09-01
15532,1397c3f9-3686-43e6-b36d-f1f9bf680096,Streaming,2025-08-19,2025-07-02
6223,c972937f-be92-480e-9baf-9f2179e42d99,Account,2025-04-27,2025-09-03
6223,ddb16d0d-3d32-4eda-b9e6-13656b68e99d,Account,2025-06-16,2025-09-23
28749,678d484f-ed78-4607-9423-a35db70c4e2c,Billing,2025-08-21,2025-06-13
28749,836fecb9-7f6d-4bdd-bcac-9372a71a814b,Account,2025-08-07,2025-05-25
6184,e57fc7bc-45c9-43b3-adf4-1ad1b1c97ecd,Streaming,2025-09-05,2025-08-11
6184,803566fc-1348-4f99-ad5b-0a7b9dde6f4f,Streaming,2025-05-04,2025-06-28
6184,7c1521c7-f67f-48d3-b9d3-ca8203ad32df,Account,2025-09-20,2025-05-26
5731,5d843cd6-cce8-4bb6-a903-42abfd4f518d,Technical,2025-09-29,2025-10-10
5731,170e0241-643c-4fd3-af18-3decc859262a,Account,2025-08-02,2025-06-10
5731,330c28ae-7e09-4be9-9521-c2890fa15619,Billing,2025-10-03,2025-07-12
10692,0fc13950-e031-415e-82e6-6ed8e5ed4728,Technical,2025-10-05,2025-05-30
25010,6755c422-9860-4034-b5ed-60273f185726,Account,2025-09-22,2025-07-04
25010,1e51e337-e1b7-4677-ae77-74b6c13745f5,Streaming,2025-04-17,2025-05-30
21454,bed97441-6d03-41dc-911c-bc0d726d0b32,Streaming,2025-06-29,2025-06-14
21454,a54c7edd-29bb-42e1-b0bb-7b2b7f481bae,Billing,2025-10-04,2025-06-04
5676,3dab72ad-d5ea-4546-a520-3d59a2a1adc9,Billing,2025-09-05,2025-08-18
5676,72b9eb9c-63bd-4dd4-a217-1f397e97df61,Streaming,2025-09-28,2025-08-27
5501,2a1baa89-7222-47a8-a858-8846f7e77501,Account,2025-07-30,2025-06-22
5501,1ed416c3-02de-421e-8b28-0be72ad313e7,Streaming,2025-06-02,2025-09-19
1321,bc621569-0810-4a99-9a4d-5f3227b81157,Streaming,2025-05-15,2025-06-24
1321,7ee1c517-b7df-4736-9970-8c5adcdcad18,Technical,2025-05-25,2025-07-16
223,e17f97de-eba2-4fdd-9a82-7272740c1a62,Billing,2025-05-31,2025-08-09
223,f345b8bc-7384-45ad-9586-8c49350c22e6,Technical,2025-05-19,2025-10-05
223,fc73a7eb-df0d-414f-a936-c8f1d13c0af3,Account,2025-07-15,2025-05-24
26254,9a2e1c95-977a-47c8-a2cb-dbfb36908ab9,Billing,2025-05-19,2025-07-23
26254,19643518-5737-4a68-a8e2-7da9fe05288e,Streaming,2025-08-24,2025-06-29
49564,f294b96e-5e14-4305-a54d-01230e037dd3,Streaming,2025-09-19,2025-08-16
49564,40ebcaca-1681-46a5-a3a0-0ae2f56330ff,Billing,2025-08-25,2025-06-10
12804,21f902a8-8c41-4f62-b98e-868881014a61,Technical,2025-09-26,2025-10-11
10265,7e5cbe19-4820-42cb-8318-172e76397ef9,Account,2025-06-14,2025-09-24
10265,e499bf51-43e6-44e9-91f6-0f0d82db5e92,Billing,2025-06-14,2025-08-24
10265,3e3fd0d8-f83d-46f6-b471-4399ab619553,Billing,2025-08-02,2025-06-18
10913,fdf8adbd-b03d-4cb1-bcf2-5fe3a61b0c67,Billing,2025-04-26,2025-09-20
10913,6719d769-bc5d-410f-9bf8-be48c679621c,Streaming,2025-08-27,2025-08-15
10913,6895056a-5152-4278-a299-08519fa9ccda,Streaming,2025-09-12,2025-06-30
22840,d9e7424d-7bc8-4a5e-ae0e-42e7c9ad94a2,Streaming,2025-07-27,2025-10-08
22840,35aab1c5-048f-45a1-be82-35b432067e0e,Technical,2025-10-09,2025-08-05
22840,78155987-e4dd-4927-b568-e8a6f59001dd,Account,2025-09-22,2025-05-18
9043,4bfc27c7-dc03-401c-a3e7-2ddb9865ad41,Billing,2025-06-07,2025-05-31
9043,37176944-324b-4483-9984-490df1baefd1,Technical,2025-04-15,2025-06-02
964,ab9390e8-546d-40b6-b29c-e54e80b7efb2,Account,2025-06-05,2025-06-27
964,d565dbc0-474d-46b5-b58f-bb905e22e359,Technical,2025-08-19,2025-09-15
18986,8c9606ee-e02b-474c-adf2-4c5b30e75f0e,Streaming,2025-04-24,2025-07-14
18986,eb28196d-4cb0-4d3d-b6c1-484680673df1,Account,2025-06-05,2025-05-22
18986,44f973f4-4308-4f59-a43a-ecf10821c557,Streaming,2025-10-12,2025-07-16
24028,46ddce6b-31c5-4ef9-8edf-c618a697292b,Billing,2025-08-05,2025-06-12
24028,ea97b27a-f3ac-42df-8bd5-089aba31d3dc,Streaming,2025-10-05,2025-08-05
24028,8affab00-da6b-4f74-abdb-88b82707d63c,Technical,2025-06-08,2025-06-23
1334,362fd834-f065-43b7-a60a-c33733a1d6fd,Technical,2025-04-17,2025-09-15
1334,c3046cbc-399d-4323-88bc-885d6bc12cdc,Account,2025-05-13,2025-09-06
1334,00160394-78f6-4cb5-ae7c-3fbff71a8cbb,Streaming,2025-07-05,2025-09-25
28364,6e1e12a1-a72a-4e29-9447-2611cffe3903,Billing,2025-07-28,2025-10-09
28364,888087d1-23eb-4d18-8958-82c093903875,Billing,2025-07-18,2025-10-05
28364,33651a76-305c-40b0-a385-a19bae3af951,Technical,2025-09-26,2025-07-23
38102,06ea6029-969e-4287-bf3c-58091eb8b157,Billing,2025-09-05,2025-09-04
38102,34f3be4e-67e7-487a-a018-5911ca25415e,Streaming,2025-10-14,2025-05-23
25730,6558f5f8-75c1-4875-90db-ab6198f78384,Account,2025-10-02,2025-06-24
25730,ade87449-362f-42c3-a2cf-07e9f61abc6d,Technical,2025-09-23,2025-06-22
25730,6a9f0cea-948b-49b7-a6dd-6b5a65253b8e,Streaming,2025-04-19,2025-06-12
24955,1d3d4357-74c3-4ee2-a81f-d3e2c00bd6c6,Technical,2025-08-11,2025-09-15
24955,651e5c64-431e-4f81-9dd9-90ea22e1d8d6,Billing,2025-09-10,2025-07-11
36490,b18202d6-ac69-40e3-ac44-30b8405b9d97,Billing,2025-05-05,2025-09-27
26071,ebd448a2-b035-4561-bacf-a63c659d19ef,Technical,2025-06-08,2025-06-06
27564,5cd3bc55-ecae-4f61-83fd-b3c75f6336b6,Technical,2025-06-07,2025-10-13
27564,bf36cbaa-c629-4f48-876e-ad4135a07ccf,Streaming,2025-07-03,2025-07-25
27564,acc6e5d7-0958-4912-bad0-19ed3468874d,Billing,2025-07-24,2025-07-10
30196,54063a86-d563-4cb5-9813-b7cc48840a6a,Billing,2025-05-26,2025-07-19
30196,1100ecf0-83ef-412a-986d-2370a99c7ebe,Account,2025-07-04,2025-08-17
30196,c1e119f1-710a-46f0-be28-ebab6056c06a,Technical,2025-09-29,2025-07-29
34040,fc210997-f8d2-4945-8fec-d40b8a59c4cf,Billing,2025-06-02,2025-08-05
5779,c6209357-6fb5-4a46-8d87-28ad573f23ed,Streaming,2025-09-02,2025-07-23
5779,b32f2bca-bb59-45b0-978b-6464f2374f3b,Account,2025-04-28,2025-08-04
5779,72c61147-6bb5-4991-ad23-962fdde47711,Technical,2025-07-20,2025-08-16
6411,eddcb2a4-cae9-40a1-a4bd-068dafb6d8c1,Technical,2025-06-04,2025-08-22
19704,225ede28-9ac3-4d09-8b5d-8c062668fee7,Account,2025-04-21,2025-08-02
19704,0ea31766-6aa6-4eb3-a536-48e57d5fc11e,Technical,2025-07-06,2025-07-23
24055,d1b26b39-0fb7-4175-9e2d-14b8c556de1b,Billing,2025-04-19,2025-05-30
24055,2b78fcf4-1ca0-4505-b516-2e2057462335,Technical,2025-09-23,2025-07-21
24055,26b8edc3-4f5c-4cec-b2e0-6535323a604c,Technical,2025-05-25,2025-06-23
20259,9a3ae62d-8617-4b62-b1cc-4afa6f554ab0,Technical,2025-05-09,2025-09-03
20259,29377247-621e-41b7-a8cb-f480da84d373,Technical,2025-08-15,2025-06-10
20259,2534f783-cfac-42fd-8be4-1330eb427a19,Account,2025-09-14,2025-10-12
17762,39c3d9a8-e301-4596-b270-cd087d97217a,Account,2025-06-13,2025-08-23
26509,7417dcff-e100-44d0-9ba7-bba386943abc,Technical,2025-06-12,2025-06-09
26509,da2cfd41-31f1-4098-b38e-cf8f630b844d,Account,2025-09-08,2025-07-17
26509,6d20aa46-2302-429d-82d6-883e0e7e505c,Billing,2025-08-01,2025-09-16
28117,fb87e647-3e5b-43cf-928b-f85e172f15d1,Streaming,2025-06-28,2025-07-23
13603,1d0da7d5-a50c-4b3b-a0eb-275ef78c240d,Billing,2025-06-12,2025-09-03
26207,639fda0c-b499-45b2-8160-e6c94d74a698,Streaming,2025-06-02,2025-08-31
2839,ae48898f-0c19-4071-a0a3-b8264d289921,Account,2025-09-15,2025-08-20
26241,12fbbe0e-8f66-4e79-8f32-9f82f027b91e,Streaming,2025-08-05,2025-09-18
4658,3c63c607-b4be-4ac2-af1d-f4a950f91dc2,Billing,2025-09-02,2025-08-23
40921,b5989756-4cf7-442e-b2e9-2ee7d4948834,Billing,2025-09-21,2025-08-13
38511,dd10544a-0d52-44e4-9689-1e450f24a628,Billing,2025-10-11,2025-10-10
38511,7faccf66-6882-47a6-b987-66d4b26b1b14,Technical,2025-04-28,2025-06-18
9528,19546579-1056-40e5-8272-df06bbc6483f,Billing,2025-08-24,2025-09-26
9528,e4178ae4-3d92-488f-9624-cccc5aaac5ea,Billing,2025-04-15,2025-09-28
9528,e0326859-f5a5-4881-81fb-5d714bcedc02,Account,2025-05-10,2025-07-23
28780,31954663-a43b-467e-a8c2-06da7c577e6d,Account,2025-06-05,2025-05-25
28780,6b0124d1-745d-415f-ae89-c3144eb63aa0,Streaming,2025-04-21,2025-08-07
28780,c7c96c66-913b-4f8c-9e12-f265bc99db8b,Streaming,2025-07-18,2025-05-28
6271,0d0eaac7-f68e-458f-9038-3526c9499544,Technical,2025-06-21,2025-07-22
32120,dc6524f7-23a0-40d3-af1d-cbd9eb82cc7d,Streaming,2025-04-29,2025-09-14
45983,4c717b80-a4db-4131-9114-3932eadbb095,Billing,2025-08-17,2025-09-29
45983,74c02a56-9326-4980-b6fb-7d85b566c40c,Billing,2025-05-21,2025-05-27
45983,aa0a1dfc-a300-46cc-9b86-971eaf3e6cf9,Billing,2025-08-05,2025-09-06
18763,9d33efa7-25f3-44cb-a2a0-bd2a0b8969f4,Billing,2025-05-19,2025-05-23
12163,9c59824f-d548-4368-98bf-d6393228c67f,Technical,2025-06-24,2025-06-29
12163,5bf0c599-46ea-41bd-a88a-a07320f56f81,Streaming,2025-09-12,2025-09-20
12163,471410e5-013b-40b3-b65f-3515aa0aa757,Technical,2025-07-25,2025-06-09
12165,cdb9ca09-5d61-4225-8b33-8e01d2c0c058,Account,2025-06-03,2025-05-24
27154,4cb5770c-1310-4d22-8e24-642c8d14f978,Account,2025-07-17,2025-06-03
33418,2d702383-e0ac-43d6-b515-c58041d17906,Streaming,2025-09-03,2025-09-23
38618,cf57c9af-1905-4e25-92b9-7df3f92ea367,Account,2025-05-17,2025-08-06
7865,b0790031-63c1-42ea-be6f-677298dac20b,Technical,2025-06-29,2025-08-16
7865,95c2e474-abb4-400a-a56f-c5d52d64d6dc,Account,2025-09-27,2025-09-15
7865,d503a544-0179-443a-a32d-62441724122e,Billing,2025-10-01,2025-09-19
24916,7256b0cc-1a7d-497f-987c-364f43695880,Technical,2025-05-28,2025-05-23
31489,41abad7d-3e15-4004-b3a4-e419ba2f14fc,Technical,2025-09-06,2025-05-29
31489,eb1d8f67-7475-4295-8769-3a1e6b71fd50,Streaming,2025-05-15,2025-07-03
32364,fb312998-fa30-495d-9880-97f32a2a5cf0,Billing,2025-05-12,2025-06-30
24575,ce5f2a0b-3bdf-4f6a-b950-e5d4ebc25b81,Billing,2025-05-19,2025-07-21
24575,ae467e89-51c5-47ec-babb-3f0f4827decc,Billing,2025-05-05,2025-10-13
39614,1cb1aa89-9040-42f0-a54c-2f78410a5aac,Billing,2025-06-07,2025-07-31
39614,d3a75991-9a89-40b4-8876-409a69631954,Billing,2025-09-04,2025-09-27
38463,39f94163-53dd-4ff7-8107-06953a8069ea,Technical,2025-05-31,2025-08-27
38463,d2f488e1-d0b8-4530-8efa-426d8f7c844a,Account,2025-09-08,2025-09-28
15725,3c9d9e77-9cdb-416a-aeed-5f43b7f9cf23,Streaming,2025-06-05,2025-09-19
15725,968a0309-7c1f-4b48-89a1-7dec808c9d4b,Technical,2025-07-15,2025-07-27
37156,0ebf35d4-6051-41a6-ad7b-8fbc1e6aa08e,Billing,2025-07-28,2025-05-31
37156,f791d084-5a2a-448f-a693-378b387288a3,Billing,2025-06-09,2025-09-08
